transaction_id,customer_id,branch_id,channel,transaction_type,amount,currency,timestamp,status
T36587,C1293,B0014,mobile,withdrawal,16.44,AUD,2021-08-22 12:55:00,completed
T36588,C1350,B0007,mobile,withdrawal,47.67,USD,2021-08-22 13:19:00,completed
T36589,C1057,B0011,mobile,withdrawal,43.5,GBP,2021-08-22 15:16:00,completed
T36590,C1072,B0013,ATM,withdrawal,18.0,GBP,2021-08-22 16:02:00,completed
T36591,C1311,B0001,ATM,withdrawal,1.0,USD,2021-08-22 16:51:00,completed
T36592,C1491,B0011,mobile,withdrawal,14976.48,GBP,2021-08-22 17:04:00,completed
T36593,C1513,B0013,mobile,transfer,74.19,GBP,2021-08-22 17:55:00,completed
T36594,C1165,B0000,web,payment,6.69,GBP,2021-08-22 18:40:00,completed
T36595,C1165,B0012,ATM,payment,41474.03,USD,2021-08-22 19:02:00,pending
T36596,C1282,B0006,web,withdrawal,20.37,GBP,2021-08-22 20:18:00,completed
T36597,C1416,B0004,mobile,payment,64.14,USD,2021-08-22 21:38:00,completed
T36598,C1169,B0007,ATM,withdrawal,94.3,USD,2021-08-22 23:21:00,completed
T36599,C1317,B0005,mobile,deposit,63.38,EUR,2021-08-23 00:08:00,completed
T36600,C1402,B0007,ATM,withdrawal,41.49,USD,2021-08-23 01:08:00,completed
T36601,C1243,B0003,mobile,deposit,46.75,USD,2021-08-23 02:28:00,completed
T36602,C1515,B0011,mobile,withdrawal,21.3,GBP,2021-08-23 03:08:00,denied
T36603,C1152,B0005,mobile,withdrawal,30.55,EUR,2021-08-23 04:30:00,completed
T36604,C1348,B0009,web,withdrawal,36.48,USD,2021-08-23 05:50:00,completed
T36605,C1527,B0001,mobile,deposit,71.09,USD,2021-08-23 06:53:00,completed
T36606,C1576,B0000,mobile,payment,46596.04,GBP,2021-08-23 07:35:00,completed
T36607,C1265,B0003,mobile,deposit,9.4,USD,2021-08-23 08:21:00,completed
T36608,C1134,B0009,ATM,payment,55.08,USD,2021-08-23 09:32:00,completed
T36609,C1412,B0008,web,deposit,45.44,USD,2021-08-23 10:41:00,completed
T36610,C1532,B0004,web,deposit,100.13,USD,2021-08-23 11:35:00,pending
T36611,C1584,B0000,ATM,withdrawal,52.76,GBP,2021-08-23 12:28:00,completed
T36612,C1713,B0009,web,transfer,25.36,USD,2021-08-23 14:00:00,completed
T36613,C1433,B0003,mobile,withdrawal,40.12,USD,2021-08-23 15:10:00,completed
T36614,C1529,B0007,ATM,withdrawal,26.95,USD,2021-08-23 16:36:00,completed
T36615,C1408,B0013,mobile,withdrawal,18.7,GBP,2021-08-23 17:13:00,completed
T36616,C1708,B0005,web,withdrawal,82.93,EUR,2021-08-23 18:40:00,completed
T36617,C1490,B0000,ATM,payment,48.26,GBP,2021-08-23 20:16:00,completed
T36618,C1474,B0011,mobile,withdrawal,17.16,GBP,2021-08-23 21:30:00,completed
T36619,C1402,B0014,mobile,payment,34.63,AUD,2021-08-23 22:42:00,pending
T36620,C1331,B0008,ATM,payment,29.32,USD,2021-08-23 23:47:00,completed
T36621,C1262,B0007,ATM,deposit,49.97,USD,2021-08-24 01:32:00,pending
T36622,C1384,B0001,web,deposit,8.16,USD,2021-08-24 02:35:00,denied
T36623,C1149,B0013,web,deposit,7.65,GBP,2021-08-24 03:53:00,completed
T36624,C1588,B0002,ATM,deposit,37.41,GBP,2021-08-24 05:17:00,pending
T36625,C1503,B0005,ATM,deposit,2.07,EUR,2021-08-24 05:57:00,completed
T36626,C1599,B0008,mobile,deposit,52.37,USD,2021-08-24 07:18:00,completed
T36627,C1481,B0014,ATM,deposit,38.17,AUD,2021-08-24 09:00:00,completed
T36628,C1662,B0005,web,payment,85.57,EUR,2021-08-24 10:03:00,completed
T36629,C1516,B0002,branch,deposit,39.47,GBP,2021-08-24 11:22:00,completed
T36630,C1498,B0012,mobile,payment,20.62,USD,2021-08-24 11:58:00,completed
T36631,C1504,B0006,mobile,withdrawal,17.2,GBP,2021-08-24 12:32:00,completed
T36632,C1065,B0000,mobile,transfer,26.48,GBP,2021-08-24 13:08:00,completed
T36633,C1354,B0014,mobile,transfer,85.07,AUD,2021-08-24 14:30:00,completed
T36634,C1096,B0007,branch,withdrawal,77.75,USD,2021-08-24 15:15:00,completed
T36635,C1043,B0014,mobile,withdrawal,30.0,AUD,2021-08-24 16:07:00,completed
T36636,C1346,B0004,web,transfer,18.76,USD,2021-08-24 17:01:00,completed
T36637,C1552,B0001,ATM,payment,10.71,USD,2021-08-24 18:21:00,completed
T36638,C1305,B0008,web,payment,10.74,USD,2021-08-24 19:18:00,completed
T36639,C1601,B0005,mobile,withdrawal,50.63,EUR,2021-08-24 20:12:00,completed
T36640,C1581,B0007,web,withdrawal,3.23,USD,2021-08-24 21:37:00,completed
T36641,C1326,B0007,mobile,payment,2.72,USD,2021-08-24 22:29:00,completed
T36642,C1754,B0003,web,payment,8.22,USD,2021-08-24 23:27:00,completed
T36643,C1709,B0007,mobile,withdrawal,53.33,USD,2021-08-25 00:45:00,completed
T36644,C1305,B0000,web,deposit,31.89,GBP,2021-08-25 01:57:00,completed
T36645,C1661,B0007,ATM,withdrawal,15.01,USD,2021-08-25 03:00:00,completed
T36646,C1087,B0000,ATM,withdrawal,9.55,GBP,2021-08-25 03:20:00,completed
T36647,C1713,B0007,web,withdrawal,36.35,USD,2021-08-25 04:32:00,completed
T36648,C1598,B0000,mobile,deposit,66.34,GBP,2021-08-25 05:01:00,denied
T36649,C1609,B0013,ATM,withdrawal,10.08,GBP,2021-08-25 05:50:00,pending
T36650,C1366,B0004,mobile,deposit,53897.15,USD,2021-08-25 07:06:00,completed
T36651,C1594,B0004,mobile,payment,3.22,USD,2021-08-25 08:01:00,completed
T36652,C1359,B0014,web,payment,55.42,AUD,2021-08-25 08:18:00,completed
T36653,C1180,B0006,mobile,deposit,55.61,GBP,2021-08-25 09:16:00,completed
T36654,C1408,B0006,mobile,deposit,115.57,GBP,2021-08-25 10:19:00,completed
T36655,C1725,B0013,mobile,deposit,18.28,GBP,2021-08-25 11:18:00,completed
T36656,C1553,B0004,web,withdrawal,16.46,USD,2021-08-25 12:54:00,completed
T36657,C1077,B0007,mobile,withdrawal,8.13,USD,2021-08-25 14:24:00,completed
T36658,C1016,B0009,branch,withdrawal,21.35,USD,2021-08-25 15:21:00,completed
T36659,C1093,B0011,branch,transfer,4.43,GBP,2021-08-25 15:43:00,completed
T36660,C1429,B0000,mobile,transfer,24.99,GBP,2021-08-25 16:51:00,pending
T36661,C1154,B0013,ATM,withdrawal,19.26,GBP,2021-08-25 17:42:00,completed
T36662,C1676,B0010,web,withdrawal,18.86,USD,2021-08-25 17:56:00,completed
T36663,C1415,B0006,ATM,payment,50.73,GBP,2021-08-25 18:55:00,pending
T36664,C1145,B0012,ATM,payment,99411.09,USD,2021-08-25 19:47:00,completed
T36665,C1680,B0007,ATM,payment,9.25,USD,2021-08-25 21:34:00,completed
T36666,C1333,B0008,mobile,withdrawal,3.16,USD,2021-08-25 22:13:00,completed
T36667,C1589,B0008,mobile,payment,8.45,USD,2021-08-25 22:51:00,completed
T36668,C1423,B0004,web,withdrawal,31.34,USD,2021-08-25 23:41:00,completed
T36669,C1607,B0009,ATM,withdrawal,4.71,USD,2021-08-26 00:09:00,completed
T36670,C1625,B0009,mobile,withdrawal,37.86,USD,2021-08-26 01:44:00,completed
T36671,C1377,B0010,ATM,deposit,25.39,USD,2021-08-26 02:31:00,pending
T36672,C1276,B0005,ATM,withdrawal,19.37,EUR,2021-08-26 03:12:00,completed
T36673,C1042,B0008,web,withdrawal,4.61,USD,2021-08-26 04:56:00,completed
T36674,C1310,B0004,web,withdrawal,38.89,USD,2021-08-26 05:30:00,completed
T36675,C1268,B0009,mobile,deposit,4.73,USD,2021-08-26 06:22:00,completed
T36676,C1204,B0003,mobile,deposit,35.11,USD,2021-08-26 07:37:00,pending
T36677,C1676,B0003,mobile,payment,93.98,USD,2021-08-26 08:11:00,completed
T36678,C1724,B0006,branch,payment,8.47,GBP,2021-08-26 09:32:00,completed
T36679,C1572,B0002,ATM,payment,39.52,GBP,2021-08-26 10:53:00,completed
T36680,C1588,B0009,mobile,payment,26.09,USD,2021-08-26 11:41:00,completed
T36681,C1517,B0005,web,transfer,48.94,EUR,2021-08-26 12:20:00,pending
T36682,C1232,B0006,branch,transfer,2.69,GBP,2021-08-26 13:39:00,completed
T36683,C1607,B0008,ATM,transfer,37.09,USD,2021-08-26 14:35:00,completed
T36684,C1013,B0008,mobile,transfer,37.4,USD,2021-08-26 15:23:00,completed
T36685,C1486,B0000,,transfer,38.56,GBP,2021-08-26 16:33:00,pending
T36686,C1530,B0007,web,withdrawal,14.16,USD,2021-08-26 18:10:00,completed
T36687,C1480,B0011,web,payment,19.19,GBP,2021-08-26 18:30:00,completed
T36688,C1473,B0003,web,withdrawal,3.16,USD,2021-08-26 19:10:00,denied
T36689,C1035,B0002,ATM,withdrawal,22.41,GBP,2021-08-26 20:00:00,pending
T36690,C1294,B0005,ATM,payment,2.16,EUR,2021-08-26 21:55:00,completed
T36691,C1117,B0001,mobile,withdrawal,11.0,USD,2021-08-26 22:21:00,completed
T36692,C1294,B0003,mobile,payment,6.73,USD,2021-08-26 23:58:00,pending
T36693,C1404,B0005,web,withdrawal,70.91,EUR,2021-08-27 01:13:00,completed
T36694,C1628,B0011,mobile,deposit,24.5,GBP,2021-08-27 02:13:00,denied
T36695,C1376,B0003,web,withdrawal,17.88,USD,2021-08-27 02:49:00,completed
T36696,C1677,B0005,web,withdrawal,32.16,EUR,2021-08-27 03:26:00,completed
T36697,C1133,B0003,ATM,withdrawal,4.72,USD,2021-08-27 04:29:00,completed
T36698,C1505,B0002,ATM,deposit,15.88,GBP,2021-08-27 06:10:00,completed
T36699,C1263,B0004,mobile,payment,37.26,USD,2021-08-27 07:38:00,completed
T36700,C1392,B0008,web,deposit,24.59,USD,2021-08-27 08:48:00,completed
T36701,C1568,B0005,branch,payment,7.35,EUR,2021-08-27 10:36:00,pending
T36702,C1040,B0008,mobile,transfer,9.73,USD,2021-08-27 12:07:00,completed
T36703,C1180,B0000,mobile,transfer,5.84,GBP,2021-08-27 13:35:00,completed
T36704,C1743,B0012,mobile,transfer,40.31,USD,2021-08-27 14:12:00,completed
T36705,C1168,B0000,branch,withdrawal,11.36,GBP,2021-08-27 15:48:00,completed
T36706,C1396,B0012,mobile,withdrawal,1.01,USD,2021-08-27 16:47:00,completed
T36707,C1071,B0012,web,withdrawal,43565.48,USD,2021-08-27 17:23:00,completed
T36708,C1557,B0003,mobile,payment,44.62,USD,2021-08-27 18:41:00,completed
T36709,C1659,B0007,mobile,payment,29.72,USD,2021-08-27 19:58:00,completed
T36710,C1505,B0013,mobile,withdrawal,82.62,GBP,2021-08-27 20:38:00,completed
T36711,C1096,B0007,mobile,withdrawal,5.64,USD,2021-08-27 21:53:00,completed
T36712,C1516,B0004,web,payment,21.23,USD,2021-08-27 23:03:00,completed
T36713,C1546,B0007,mobile,withdrawal,53666.89,USD,2021-08-28 00:01:00,completed
T36714,C1638,B0014,mobile,withdrawal,14.93,AUD,2021-08-28 00:59:00,completed
T36715,C1018,B0013,ATM,deposit,54.26,GBP,2021-08-28 02:54:00,completed
T36716,C1591,B0013,web,deposit,76.02,GBP,2021-08-28 03:20:00,completed
T36717,C1560,B0007,web,withdrawal,7.73,USD,2021-08-28 03:43:00,completed
T36718,C1659,B0006,ATM,withdrawal,31.0,GBP,2021-08-28 04:47:00,completed
T36719,C1728,B0010,mobile,payment,80.76,USD,2021-08-28 06:19:00,completed
T36720,C1337,B0005,web,deposit,13.4,EUR,2021-08-28 06:36:00,pending
T36721,C1586,B0011,web,deposit,54920.7,GBP,2021-08-28 07:17:00,completed
T36722,C1558,B0009,mobile,deposit,44.56,USD,2021-08-28 08:45:00,completed
T36723,C1371,B0002,mobile,payment,19.48,GBP,2021-08-28 09:13:00,completed
T36724,C1710,B0003,ATM,payment,10.4,USD,2021-08-28 09:27:00,completed
T36725,C1631,B0009,web,deposit,54.61,USD,2021-08-28 10:37:00,completed
T36726,C1239,B0008,web,transfer,4.8,USD,2021-08-28 12:19:00,completed
T36727,C1720,B0005,mobile,withdrawal,10.53,EUR,2021-08-28 13:48:00,completed
T36728,C1143,B0014,ATM,transfer,13.78,AUD,2021-08-28 15:06:00,completed
T36729,C1409,B0006,mobile,transfer,26.1,GBP,2021-08-28 16:01:00,completed
T36730,C1139,B0013,mobile,transfer,28.38,GBP,2021-08-28 17:15:00,completed
T36731,C1436,B0012,ATM,withdrawal,28.81,USD,2021-08-28 18:16:00,completed
T36732,C1464,B0007,web,payment,92868.68,USD,2021-08-28 19:28:00,denied
T36733,C1337,B0011,web,withdrawal,42.48,GBP,2021-08-28 20:20:00,completed
T36734,C1266,B0008,web,withdrawal,43.6,USD,2021-08-28 21:59:00,completed
T36735,C1741,B0008,mobile,payment,23.68,USD,2021-08-28 22:48:00,completed
T36736,C1037,B0013,ATM,payment,72.72,GBP,2021-08-28 23:37:00,completed
T36737,C1759,B0000,web,deposit,30.91,GBP,2021-08-29 00:14:00,completed
T36738,C1639,B0012,mobile,withdrawal,93.59,USD,2021-08-29 01:47:00,completed
T36739,C1518,B0013,web,withdrawal,10.33,GBP,2021-08-29 03:06:00,completed
T36740,C1763,B0000,mobile,deposit,17.0,GBP,2021-08-29 04:04:00,completed
T36741,C1283,B0014,web,deposit,1.25,AUD,2021-08-29 05:00:00,completed
T36742,C1109,B0001,mobile,deposit,10.42,USD,2021-08-29 06:16:00,completed
T36743,C1265,B0004,ATM,payment,115.0,USD,2021-08-29 07:51:00,completed
T36744,C1208,B0011,ATM,payment,15.37,GBP,2021-08-29 08:35:00,completed
T36745,C1066,B0012,web,deposit,77.92,USD,2021-08-29 09:44:00,completed
T36746,C1624,B0009,web,deposit,74008.12,USD,2021-08-29 11:10:00,denied
T36747,C1607,B0003,mobile,payment,79.41,USD,2021-08-29 11:42:00,completed
T36748,C1609,B0009,web,withdrawal,18.31,USD,2021-08-29 13:08:00,completed
T36749,C1338,B0011,mobile,withdrawal,1.74,GBP,2021-08-29 13:57:00,completed
T36750,C1112,B0007,ATM,withdrawal,6.14,USD,2021-08-29 15:10:00,completed
T36751,C1387,B0011,ATM,transfer,43386.77,GBP,2021-08-29 16:06:00,pending
T36752,C1489,B0004,ATM,withdrawal,5.55,USD,2021-08-29 16:35:00,completed
T36753,C1606,B0010,mobile,withdrawal,56.34,USD,2021-08-29 17:58:00,completed
T36754,C1526,B0008,ATM,withdrawal,33974.51,USD,2021-08-29 19:21:00,completed
T36755,C1141,B0009,ATM,withdrawal,62.37,USD,2021-08-29 20:30:00,completed
T36756,C1508,B0004,mobile,withdrawal,28.42,USD,2021-08-29 21:50:00,completed
T36757,C1423,B0014,ATM,payment,46.84,AUD,2021-08-29 22:54:00,completed
T36758,C1401,B0012,ATM,deposit,1.17,USD,2021-08-30 00:25:00,denied
T36759,C1031,B0013,web,withdrawal,5.03,GBP,2021-08-30 01:34:00,completed
T36760,C1005,B0001,web,withdrawal,49.37,USD,2021-08-30 02:19:00,completed
T36761,C1364,B0002,ATM,withdrawal,14.78,GBP,2021-08-30 03:30:00,pending
T36762,C1590,B0006,web,deposit,3.0,GBP,2021-08-30 04:43:00,denied
T36763,C1090,B0002,ATM,deposit,3.65,GBP,2021-08-30 05:01:00,completed
T36764,C1000,B0006,mobile,deposit,44.75,GBP,2021-08-30 05:52:00,completed
T36765,C1269,B0000,web,deposit,43.09,GBP,2021-08-30 06:27:00,completed
T36766,C1295,B0002,mobile,payment,2.19,GBP,2021-08-30 07:07:00,completed
T36767,C1162,B0010,ATM,payment,7.92,USD,2021-08-30 07:47:00,completed
T36768,C1286,B0004,mobile,payment,25.6,USD,2021-08-30 09:00:00,completed
T36769,C1438,B0004,branch,payment,15.94,USD,2021-08-30 10:08:00,completed
T36770,C1563,B0013,ATM,payment,39.65,GBP,2021-08-30 10:42:00,denied
T36771,C1238,B0014,ATM,deposit,53.64,AUD,2021-08-30 11:40:00,completed
T36772,C1282,B0003,mobile,transfer,83.15,USD,2021-08-30 12:51:00,completed
T36773,C1293,B0011,branch,withdrawal,67.78,GBP,2021-08-30 14:19:00,completed
T36774,C1748,B0009,mobile,transfer,12.3,USD,2021-08-30 14:50:00,completed
T36775,C1276,B0014,mobile,withdrawal,13.45,AUD,2021-08-30 15:55:00,completed
T36776,C1183,B0001,mobile,withdrawal,56.44,USD,2021-08-30 16:53:00,completed
T36777,C1023,B0012,ATM,transfer,69.5,USD,2021-08-30 17:31:00,completed
T36778,C1722,B0004,mobile,withdrawal,37.7,USD,2021-08-30 18:37:00,completed
T36779,C1451,B0010,web,payment,20.22,USD,2021-08-30 20:26:00,completed
T36780,C1153,B0013,ATM,payment,65.0,GBP,2021-08-30 21:51:00,completed
T36781,C1574,B0003,ATM,payment,28.18,USD,2021-08-30 22:36:00,completed
T36782,C1391,B0003,mobile,payment,10.5,USD,2021-08-30 22:47:00,completed
T36783,C1519,B0005,mobile,payment,27.71,EUR,2021-08-30 23:46:00,pending
T36784,C1769,B0000,mobile,deposit,37.3,GBP,2021-08-31 01:05:00,completed
T36785,C1028,B0010,mobile,deposit,7.13,USD,2021-08-31 01:53:00,completed
T36786,C1138,B0006,ATM,withdrawal,25.87,GBP,2021-08-31 03:17:00,completed
T36787,C1207,B0002,web,deposit,21.51,GBP,2021-08-31 04:17:00,completed
T36788,C1540,B0007,web,deposit,25.5,USD,2021-08-31 04:59:00,completed
T36789,C1639,B0004,web,withdrawal,25.54,USD,2021-08-31 05:06:00,completed
T36790,C1442,B0005,mobile,deposit,26.43,EUR,2021-08-31 05:52:00,completed
T36791,C1121,B0012,ATM,deposit,27.16,USD,2021-08-31 06:40:00,completed
T36792,C1544,B0005,ATM,payment,16.84,EUR,2021-08-31 07:43:00,completed
T36793,C1119,B0004,ATM,deposit,6.64,USD,2021-08-31 07:49:00,completed
T36794,C1611,B0009,ATM,payment,1.72,USD,2021-08-31 08:31:00,denied
T36795,C1390,B0007,branch,payment,26.42,USD,2021-08-31 09:04:00,completed
T36796,C1671,B0010,branch,payment,21.68,USD,2021-08-31 09:45:00,pending
T36797,C1363,B0006,ATM,deposit,21.02,GBP,2021-08-31 11:27:00,completed
T36798,C1607,B0014,branch,transfer,5.13,AUD,2021-08-31 12:45:00,pending
T36799,C1590,B0008,mobile,transfer,62.55,USD,2021-08-31 14:00:00,completed
T36800,C1125,B0013,ATM,transfer,,GBP,2021-08-31 15:07:00,pending
T36801,C1511,B0014,branch,withdrawal,82.72,AUD,2021-08-31 16:02:00,completed
T36802,C1641,B0005,web,transfer,46.78,EUR,2021-08-31 16:37:00,completed
T36803,C1614,B0007,mobile,withdrawal,24.3,USD,2021-08-31 17:50:00,completed
T36804,C1712,B0002,ATM,payment,45.69,GBP,2021-08-31 18:40:00,completed
T36805,C1640,B0013,mobile,payment,38.47,GBP,2021-08-31 20:08:00,pending
T36806,C1414,B0005,ATM,withdrawal,22.33,EUR,2021-08-31 20:37:00,completed
T36807,C1068,B0011,web,payment,66.88,GBP,2021-08-31 21:39:00,pending
T36808,C1580,B0006,mobile,withdrawal,7.59,GBP,2021-08-31 22:25:00,completed
T36809,C1533,B0012,ATM,payment,9.22,USD,2021-08-31 23:21:00,completed
T36810,C1112,B0014,web,withdrawal,13.08,AUD,2021-08-31 23:54:00,completed
T36811,C1518,B0008,ATM,deposit,55.72,USD,2021-09-01 01:22:00,pending
T36812,C1461,B0000,mobile,withdrawal,7.74,GBP,2021-09-01 03:07:00,completed
T36813,C1661,B0014,web,withdrawal,18.12,AUD,2021-09-01 03:47:00,completed
T36814,C1381,B0007,web,deposit,90.87,USD,2021-09-01 04:47:00,completed
T36815,C1111,B0006,ATM,deposit,21.25,GBP,2021-09-01 05:54:00,completed
T36816,C1060,B0008,web,payment,10.64,,2021-09-01 06:51:00,pending
T36817,C1105,B0000,web,payment,26.96,GBP,2021-09-01 07:34:00,completed
T36818,C1447,B0006,web,payment,36.51,GBP,2021-09-01 08:12:00,completed
T36819,C1139,B0002,ATM,deposit,70.1,GBP,2021-09-01 09:19:00,completed
T36820,C1399,B0007,branch,deposit,26.78,USD,2021-09-01 10:31:00,completed
T36821,C1176,B0010,branch,deposit,8.53,USD,2021-09-01 11:43:00,denied
T36822,C1076,B0002,branch,transfer,82.81,GBP,2021-09-01 13:37:00,completed
T36823,C1320,B0011,web,transfer,14.78,GBP,2021-09-01 14:16:00,completed
T36824,C1054,B0006,ATM,transfer,9.98,GBP,2021-09-01 15:37:00,completed
T36825,C1075,B0006,web,withdrawal,91.66,GBP,2021-09-01 17:07:00,completed
T36826,C1109,B0004,ATM,withdrawal,31.87,USD,2021-09-01 18:33:00,completed
T36827,C1607,B0014,web,withdrawal,7.99,AUD,2021-09-01 19:38:00,pending
T36828,C1420,B0003,ATM,payment,63.11,USD,2021-09-01 19:58:00,completed
T36829,C1550,B0012,web,payment,53.0,USD,2021-09-01 21:03:00,completed
T36830,C1697,B0008,,withdrawal,26.33,USD,2021-09-01 22:27:00,pending
T36831,C1604,B0005,ATM,payment,20.67,EUR,2021-09-01 22:45:00,completed
T36832,C1232,B0009,ATM,withdrawal,34.27,,2021-09-02 00:17:00,pending
T36833,C1556,B0011,ATM,withdrawal,16.5,GBP,2021-09-02 01:16:00,completed
T36834,C1480,B0004,web,withdrawal,29.19,USD,2021-09-02 02:10:00,completed
T36835,C1336,B0001,web,withdrawal,18.58,USD,2021-09-02 03:07:00,completed
T36836,C1200,B0008,ATM,deposit,35.64,USD,2021-09-02 04:15:00,completed
T36837,C1768,B0006,ATM,withdrawal,56.51,GBP,2021-09-02 05:31:00,completed
T36838,C1494,B0011,ATM,deposit,25.67,GBP,2021-09-02 06:04:00,completed
T36839,C1535,B0010,web,deposit,6.93,USD,2021-09-02 07:06:00,completed
T36840,C1006,B0012,mobile,payment,102.48,USD,2021-09-02 08:01:00,completed
T36841,C1603,B0005,ATM,payment,49.96,EUR,2021-09-02 09:20:00,completed
T36842,C1056,B0011,web,payment,107.43,GBP,2021-09-02 10:08:00,pending
T36843,C1380,B0000,web,deposit,93.43,GBP,2021-09-02 10:59:00,completed
T36844,C1334,B0003,ATM,payment,5.01,USD,2021-09-02 11:48:00,completed
T36845,C1162,B0011,branch,withdrawal,21.21,GBP,2021-09-02 13:20:00,completed
T36846,C1292,B0003,web,transfer,28.49,USD,2021-09-02 14:05:00,pending
T36847,C1270,B0005,ATM,withdrawal,13.28,EUR,2021-09-02 14:51:00,denied
T36848,C1489,B0001,ATM,withdrawal,1.0,USD,2021-09-02 15:41:00,completed
T36849,C1672,B0009,,withdrawal,62.59,USD,2021-09-02 16:47:00,pending
T36850,C1065,B0005,web,transfer,42.94,EUR,2021-09-02 17:11:00,completed
T36851,C1318,B0008,mobile,payment,1.0,USD,2021-09-02 18:09:00,pending
T36852,C1273,B0000,ATM,payment,36.56,GBP,2021-09-02 18:56:00,pending
T36853,C1433,B0008,web,payment,16.46,USD,2021-09-02 20:24:00,denied
T36854,C1330,B0011,mobile,withdrawal,8.68,GBP,2021-09-02 21:09:00,pending
T36855,C1285,B0005,mobile,payment,34.55,EUR,2021-09-02 21:36:00,completed
T36856,C1421,B0009,web,withdrawal,57795.82,USD,2021-09-02 22:26:00,completed
T36857,C1354,B0005,ATM,deposit,38.0,EUR,2021-09-03 00:06:00,completed
T36858,C1531,B0005,web,deposit,5.82,EUR,2021-09-03 01:06:00,pending
T36859,C1215,B0014,web,withdrawal,48.0,AUD,2021-09-03 02:36:00,completed
T36860,C1256,B0003,ATM,deposit,19.28,USD,2021-09-03 03:51:00,completed
T36861,C1052,B0002,mobile,withdrawal,54.8,GBP,2021-09-03 04:36:00,pending
T36862,C1634,B0009,mobile,payment,24.96,USD,2021-09-03 06:03:00,completed
T36863,C1023,B0008,mobile,payment,16.47,USD,2021-09-03 07:29:00,pending
T36864,C1468,B0014,web,payment,1.32,AUD,2021-09-03 08:14:00,pending
T36865,C1392,B0002,web,payment,6.19,GBP,2021-09-03 08:49:00,completed
T36866,C1714,B0000,web,payment,19.69,GBP,2021-09-03 09:33:00,pending
T36867,C1285,B0013,ATM,payment,8.17,GBP,2021-09-03 10:45:00,completed
T36868,C1526,B0001,branch,transfer,35.81,USD,2021-09-03 12:30:00,completed
T36869,C1745,B0013,ATM,withdrawal,56.25,GBP,2021-09-03 13:14:00,completed
T36870,C1322,B0009,mobile,transfer,51.77,USD,2021-09-03 14:10:00,completed
T36871,C1553,B0002,web,transfer,58.29,GBP,2021-09-03 15:31:00,pending
T36872,C1461,B0009,web,transfer,3.66,USD,2021-09-03 16:53:00,denied
T36873,C1169,B0006,web,transfer,41.66,GBP,2021-09-03 17:49:00,completed
T36874,C1460,B0013,ATM,payment,7.74,GBP,2021-09-03 18:55:00,completed
T36875,C1342,B0010,mobile,payment,68889.45,USD,2021-09-03 19:56:00,completed
T36876,C1420,B0011,ATM,withdrawal,24.2,GBP,2021-09-03 21:23:00,denied
T36877,C1215,B0001,ATM,withdrawal,19.34,USD,2021-09-03 22:35:00,completed
T36878,C1232,B0014,mobile,payment,20.77,AUD,2021-09-03 23:54:00,completed
T36879,C1098,B0003,ATM,withdrawal,2.9,USD,2021-09-04 01:35:00,completed
T36880,C1510,B0002,mobile,deposit,2.31,GBP,2021-09-04 02:30:00,completed
T36881,C1240,B0002,ATM,deposit,11.71,GBP,2021-09-04 03:55:00,completed
T36882,C1019,B0010,ATM,deposit,50.02,USD,2021-09-04 04:41:00,completed
T36883,C1458,B0010,ATM,deposit,58.91,USD,2021-09-04 05:41:00,completed
T36884,C1151,B0005,ATM,deposit,67.04,EUR,2021-09-04 06:53:00,denied
T36885,C1223,B0014,mobile,deposit,40.66,AUD,2021-09-04 07:47:00,completed
T36886,C1132,B0009,mobile,deposit,80035.7,USD,2021-09-04 08:59:00,completed
T36887,C1675,B0003,ATM,deposit,40.0,USD,2021-09-04 10:06:00,completed
T36888,C1576,B0007,web,deposit,11.58,USD,2021-09-04 10:51:00,completed
T36889,C1141,B0008,web,deposit,28.02,USD,2021-09-04 11:41:00,completed
T36890,C1460,B0014,mobile,transfer,52.97,AUD,2021-09-04 12:55:00,completed
T36891,C1549,B0013,web,transfer,6.93,GBP,2021-09-04 14:15:00,completed
T36892,C1454,B0004,web,transfer,38.9,USD,2021-09-04 15:38:00,completed
T36893,C1755,B0010,ATM,withdrawal,45.73,USD,2021-09-04 17:03:00,completed
T36894,C1719,B0002,web,withdrawal,93.76,GBP,2021-09-04 18:13:00,completed
T36895,C1381,B0011,web,payment,41.77,GBP,2021-09-04 18:37:00,completed
T36896,C1725,B0007,ATM,withdrawal,21.66,USD,2021-09-04 18:57:00,completed
T36897,C1733,B0010,web,withdrawal,5.95,USD,2021-09-04 20:12:00,completed
T36898,C1169,B0004,web,payment,31.15,,2021-09-04 21:01:00,pending
T36899,C1421,B0012,ATM,payment,32.46,USD,2021-09-04 21:37:00,completed
T36900,C1518,B0001,mobile,withdrawal,17.28,USD,2021-09-04 22:37:00,completed
T36901,C1383,B0003,web,payment,41.61,USD,2021-09-04 23:06:00,completed
T36902,C1442,B0008,mobile,payment,41.73,USD,2021-09-04 23:57:00,denied
T36903,C1129,B0002,ATM,withdrawal,38.35,GBP,2021-09-05 00:20:00,completed
T36904,C1265,B0011,web,withdrawal,11.05,GBP,2021-09-05 01:03:00,completed
T36905,C1231,B0006,web,withdrawal,15.49,GBP,2021-09-05 02:33:00,completed
T36906,C1619,B0012,web,deposit,46.73,USD,2021-09-05 03:43:00,pending
T36907,C1644,B0013,web,deposit,31.75,GBP,2021-09-05 05:07:00,completed
T36908,C1073,B0011,mobile,payment,63.49,GBP,2021-09-05 06:23:00,completed
